Duration,PowerOriginal,HeartRate,Cadence
1,237.1,170.9,81
1,237.1,170.9,81
1,237.1,170.9,81
1,237.1,170.9,81
1,237.1,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,237.0,170.9,81
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.9,170.9,80
1,236.8,170.9,80
1,236.8,170.9,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.8,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.7,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.6,171.0,80
1,236.5,171.0,80
1,236.5,171.0,80
1,236.5,171.0,80
1,236.5,171.0,80
1,236.5,171.1,80
1,236.5,171.1,80
1,236.5,171.1,80
1,236.5,171.1,80
1,236.5,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.4,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.3,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.1,80
1,236.2,171.2,80
1,236.2,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.1,171.2,80
1,236.0,171.2,80
1,236.0,171.2,80
1,236.0,171.2,80
1,236.0,171.2,80
1,236.0,171.2,80
